180000 17.9999 1.000003424 3.080423428e-05
181000 18.0999 1.000003442 3.080423428e-05
182000 18.1999 1.00000346 3.080423428e-05
183000 18.2999 1.000003478 3.080423428e-05
184000 18.3999 1.000003496 3.080423428e-05
185000 18.4999 1.000003513 3.080423428e-05
186000 18.5999 1.000003531 3.080423428e-05
187000 18.6999 1.000003549 3.080423428e-05
188000 18.7999 1.000003567 3.080423428e-05
189000 18.8999 1.000003585 3.080423428e-05
190000 18.9999 1.000003603 3.080423428e-05
191000 19.0999 1.00000362 3.080423428e-05
192000 19.1999 1.000003638 3.080423428e-05
193000 19.2999 1.000003656 3.080423428e-05
194000 19.3999 1.000003674 3.080423428e-05
195000 19.4999 1.000003692 3.080423428e-05
196000 19.5999 1.00000371 3.080423428e-05
197000 19.6999 1.000003728 3.080423428e-05
198000 19.7999 1.000003745 3.080423428e-05
199000 19.8999 1.000003763 3.080423428e-05
200000 19.9999 1.000003781 3.080423428e-05
201000 20.0999 1.000003799 3.080423428e-05
202000 20.1999 1.000003817 3.080423428e-05
203000 20.2999 1.000003835 3.080423428e-05
204000 20.3999 1.000003852 3.080423428e-05
205000 20.4999 1.00000387 3.080423428e-05
206000 20.5999 1.000003888 3.080423428e-05
207000 20.6999 1.000003906 3.080423428e-05
208000 20.7999 1.000003924 3.080423428e-05
209000 20.8999 1.000003942 3.080423428e-05
210000 20.9999 1.000003959 3.080423428e-05
211000 21.0999 1.000003977 3.080423428e-05
212000 21.1999 1.000003995 3.080423428e-05
213000 21.2999 1.000004013 3.080423428e-05
214000 21.3999 1.000004031 3.080423428e-05
215000 21.4999 1.000004049 3.080423428e-05
216000 21.5999 1.000004066 3.080423428e-05
217000 21.6999 1.000004084 3.080423428e-05
218000 21.7999 1.000004102 3.080423428e-05
219000 21.8999 1.00000412 3.080423428e-05
220000 21.9999 1.000004138 3.080423428e-05
221000 22.0999 1.000004156 3.080423428e-05
222000 22.1999 1.000004173 3.080423428e-05
223000 22.2999 1.000004191 3.080423428e-05
224000 22.3999 1.000004209 3.080423428e-05
225000 22.4999 1.000004227 3.080423428e-05
226000 22.5999 1.000004245 3.080423428e-05
227000 22.6999 1.000004263 3.080423428e-05
228000 22.7999 1.00000428 3.080423428e-05
229000 22.8999 1.000004298 3.080423428e-05
230000 22.9999 1.000004316 3.080423428e-05
231000 23.0999 1.000004334 3.080423428e-05
232000 23.1999 1.000004352 3.080423428e-05
233000 23.2999 1.00000437 3.080423428e-05
234000 23.3999 1.000004387 3.080423428e-05
235000 23.4999 1.000004405 3.080423428e-05
236000 23.5999 1.000004423 3.080423428e-05
237000 23.6999 1.000004441 3.080423428e-05
238000 23.7999 1.000004459 3.080423428e-05
239000 23.8999 1.000004477 3.080423428e-05
240000 23.9999 1.000004494 3.080423428e-05
241000 24.0999 1.000004512 3.080423428e-05
242000 24.1999 1.00000453 3.080423428e-05
243000 24.2999 1.000004548 3.080423428e-05
244000 24.3999 1.000004566 3.080423428e-05
245000 24.4999 1.000004584 3.080423428e-05
246000 24.5999 1.000004601 3.080423428e-05
247000 24.6999 1.000004619 3.080423428e-05
248000 24.7999 1.000004637 3.080423428e-05
249000 24.8999 1.000004655 3.080423428e-05
250000 24.9999 1.000004673 3.080423428e-05
251000 25.0999 1.000004691 3.080423428e-05
252000 25.1999 1.000004708 3.080423428e-05
253000 25.2999 1.000004726 3.080423428e-05
254000 25.3999 1.000004744 3.080423428e-05
255000 25.4999 1.000004762 3.080423428e-05
256000 25.5999 1.00000478 3.080423428e-05
257000 25.6999 1.000004798 3.080423428e-05
258000 25.7999 1.000004815 3.080423428e-05
259000 25.8999 1.000004833 3.080423428e-05
260000 25.9999 1.000004851 3.080423428e-05
261000 26.0999 1.000004869 3.080423428e-05
262000 26.1999 1.000004887 3.080423428e-05
263000 26.2999 1.000004905 3.080423428e-05
264000 26.3999 1.000004922 3.080423428e-05
265000 26.4999 1.00000494 3.080423428e-05
266000 26.5999 1.000004958 3.080423428e-05
267000 26.6999 1.000004976 3.080423428e-05
268000 26.7999 1.000004994 3.080423428e-05
269000 26.8999 1.000005012 3.080423428e-05
270000 26.9999 1.00000503 3.080423428e-05
271000 27.0999 1.000005047 3.080423428e-05
272000 27.1999 1.000005065 3.080423428e-05
273000 27.2999 1.000005083 3.080423428e-05
274000 27.3999 1.000005101 3.080423428e-05
275000 27.4999 1.000005119 3.080423428e-05
276000 27.5999 1.000005137 3.080423428e-05
277000 27.6999 1.000005154 3.080423428e-05
278000 27.7999 1.000005172 3.080423428e-05
279000 27.8999 1.00000519 3.080423428e-05
280000 27.9999 1.000005208 3.080423428e-05
281000 28.0999 1.000005226 3.080423428e-05
282000 28.1999 1.000005244 3.080423428e-05
283000 28.2999 1.000005261 3.080423428e-05
284000 28.3999 1.000005279 3.080423428e-05
285000 28.4999 1.000005297 3.080423428e-05
286000 28.5999 1.000005315 3.080423428e-05
287000 28.6999 1.000005333 3.080423428e-05
288000 28.7999 1.000005351 3.080423428e-05
289000 28.8999 1.000005368 3.080423428e-05
290000 28.9999 1.000005386 3.080423428e-05
291000 29.0999 1.000005404 3.080423428e-05
292000 29.1999 1.000005422 3.080423428e-05
293000 29.2999 1.00000544 3.080423428e-05
294000 29.3999 1.000005458 3.080423428e-05
295000 29.4999 1.000005475 3.080423428e-05
296000 29.5999 1.000005493 3.080423428e-05
297000 29.6999 1.000005511 3.080423428e-05
298000 29.7999 1.000005529 3.080423428e-05
299000 29.8999 1.000005547 3.080423428e-05
300000 29.9999 1.000005565 3.080423428e-05
301000 30.0999 1.000005582 3.080423428e-05
302000 30.1999 1.0000056 3.080423428e-05
303000 30.2999 1.000005618 3.080423428e-05
304000 30.3999 1.000005636 3.080423428e-05
305000 30.4999 1.000005654 3.080423428e-05
306000 30.5999 1.000005672 3.080423428e-05
307000 30.6999 1.000005689 3.080423428e-05
308000 30.7999 1.000005707 3.080423428e-05
309000 30.8999 1.000005725 3.080423428e-05
310000 30.9999 1.000005743 3.080423428e-05
311000 31.0999 1.000005761 3.080423428e-05
312000 31.1999 1.000005779 3.080423428e-05
313000 31.2999 1.000005796 3.080423428e-05
314000 31.3999 1.000005814 3.080423428e-05
315000 31.4999 1.000005832 3.080423428e-05
316000 31.5999 1.00000585 3.080423428e-05
317000 31.6999 1.000005868 3.080423428e-05
318000 31.7999 1.000005886 3.080423428e-05
319000 31.8999 1.000005903 3.080423428e-05
320000 31.9999 1.000005921 3.080423428e-05
321000 32.0999 1.000005939 3.080423428e-05
322000 32.1999 1.000005957 3.080423428e-05
323000 32.2999 1.000005975 3.080423428e-05
324000 32.3999 1.000005993 3.080423428e-05
325000 32.4999 1.00000601 3.080423428e-05
326000 32.5999 1.000006028 3.080423428e-05
327000 32.6999 1.000006046 3.080423428e-05
328000 32.7999 1.000006064 3.080423428e-05
329000 32.8999 1.000006082 3.080423428e-05
330000 32.9999 1.0000061 3.080423428e-05
331000 33.0999 1.000006117 3.080423428e-05
332000 33.1999 1.000006135 3.080423428e-05
333000 33.2999 1.000006153 3.080423428e-05
334000 33.3999 1.000006171 3.080423428e-05
335000 33.4999 1.000006189 3.080423428e-05
336000 33.5999 1.000006207 3.080423428e-05
337000 33.6999 1.000006224 3.080423428e-05
338000 33.7999 1.000006242 3.080423428e-05
339000 33.8999 1.00000626 3.080423428e-05
340000 33.9999 1.000006278 3.080423428e-05
341000 34.0999 1.000006296 3.080423428e-05
342000 34.1999 1.000006314 3.080423428e-05
343000 34.2999 1.000006332 3.080423428e-05
344000 34.3999 1.000006349 3.080423428e-05
345000 34.4999 1.000006367 3.080423428e-05
346000 34.5999 1.000006385 3.080423428e-05
347000 34.6999 1.000006403 3.080423428e-05
348000 34.7999 1.000006421 3.080423428e-05
349000 34.8999 1.000006439 3.080423428e-05
350000 34.9999 1.000006456 3.080423428e-05
351000 35.0999 1.000006474 3.080423428e-05
352000 35.1999 1.000006492 3.080423428e-05
353000 35.2999 1.00000651 3.080423428e-05
354000 35.3999 1.000006528 3.080423428e-05
355000 35.4999 1.000006546 3.080423428e-05
356000 35.5999 1.000006563 3.080423428e-05
357000 35.6999 1.000006581 3.080423428e-05
358000 35.7999 1.000006599 3.080423428e-05
359000 35.8999 1.000006617 3.080423428e-05
360000 35.9999 1.000006635 3.080423428e-05
361000 36.0999 1.000006653 3.080423428e-05
362000 36.1999 1.00000667 3.080423428e-05
363000 36.2999 1.000006688 3.080423428e-05
364000 36.3999 1.000006706 3.080423428e-05
365000 36.4999 1.000006724 3.080423428e-05
366000 36.5999 1.000006742 3.080423428e-05
367000 36.6999 1.00000676 3.080423428e-05
368000 36.7999 1.000006777 3.080423428e-05
369000 36.8999 1.000006795 3.080423428e-05
370000 36.9999 1.000006813 3.080423428e-05
371000 37.0999 1.000006831 3.080423428e-05
372000 37.1999 1.000006849 3.080423428e-05
373000 37.2999 1.000006867 3.080423428e-05
374000 37.3999 1.000006884 3.080423428e-05
375000 37.4999 1.000006902 3.080423428e-05
376000 37.5999 1.00000692 3.080423428e-05
377000 37.6999 1.000006938 3.080423428e-05
378000 37.7999 1.000006956 3.080423428e-05
379000 37.8999 1.000006974 3.080423428e-05
380000 37.9999 1.000006991 3.080423428e-05
381000 38.0999 1.000007009 3.080423428e-05
382000 38.1999 1.000007027 3.080423428e-05
383000 38.2999 1.000007045 3.080423428e-05
384000 38.3999 1.000007063 3.080423428e-05
385000 38.4999 1.000007081 3.080423428e-05
386000 38.5999 1.000007098 3.080423428e-05
387000 38.6999 1.000007116 3.080423428e-05
388000 38.7999 1.000007134 3.080423428e-05
389000 38.8999 1.000007152 3.080423428e-05
390000 38.9999 1.00000717 3.080423428e-05
391000 39.0999 1.000007188 3.080423428e-05
392000 39.1999 1.000007205 3.080423428e-05
393000 39.2999 1.000007223 3.080423428e-05
394000 39.3999 1.000007241 3.080423428e-05
395000 39.4999 1.000007259 3.080423428e-05
396000 39.5999 1.000007277 3.080423428e-05
397000 39.6999 1.000007295 3.080423428e-05
398000 39.7999 1.000007312 3.080423428e-05
399000 39.8999 1.00000733 3.080423428e-05
400000 39.9999 1.000007348 3.080423428e-05
401000 40.0999 1.000007366 3.080423428e-05
402000 40.1999 1.000007384 3.080423428e-05
403000 40.2999 1.000007402 3.080423428e-05
404000 40.3999 1.000007419 3.080423428e-05
405000 40.4999 1.000007437 3.080423428e-05
406000 40.5999 1.000007455 3.080423428e-05
407000 40.6999 1.000007473 3.080423428e-05
408000 40.7999 1.000007491 3.080423428e-05
409000 40.8999 1.000007509 3.080423428e-05
410000 40.9999 1.000007526 3.080423428e-05
411000 41.0999 1.000007544 3.080423428e-05
412000 41.1999 1.000007562 3.080423428e-05
413000 41.2999 1.00000758 3.080423428e-05
414000 41.3999 1.000007598 3.080423428e-05
415000 41.4999 1.000007616 3.080423428e-05
416000 41.5999 1.000007634 3.080423428e-05
417000 41.6999 1.000007651 3.080423428e-05
418000 41.7999 1.000007669 3.080423428e-05
419000 41.8999 1.000007687 3.080423428e-05
420000 41.9999 1.000007705 3.080423428e-05
421000 42.0999 1.000007723 3.080423428e-05
422000 42.1999 1.000007741 3.080423428e-05
423000 42.2999 1.000007758 3.080423428e-05
424000 42.3999 1.000007776 3.080423428e-05
425000 42.4999 1.000007794 3.080423428e-05
426000 42.5999 1.000007812 3.080423428e-05
427000 42.6999 1.00000783 3.080423428e-05
428000 42.7999 1.000007848 3.080423428e-05
429000 42.8999 1.000007865 3.080423428e-05
430000 42.9999 1.000007883 3.080423428e-05
431000 43.0999 1.000007901 3.080423428e-05
432000 43.1999 1.000007919 3.080423428e-05
433000 43.2999 1.000007937 3.080423428e-05
434000 43.3999 1.000007955 3.080423428e-05
435000 43.4999 1.000007972 3.080423428e-05
436000 43.5999 1.00000799 3.080423428e-05
437000 43.6999 1.000008008 3.080423428e-05
438000 43.7999 1.000008026 3.080423428e-05
439000 43.8999 1.000008044 3.080423428e-05
440000 43.9999 1.000008062 3.080423428e-05
441000 44.0999 1.000008079 3.080423428e-05
442000 44.1999 1.000008097 3.080423428e-05
443000 44.2999 1.000008115 3.080423428e-05
444000 44.3999 1.000008133 3.080423428e-05
445000 44.4999 1.000008151 3.080423428e-05
446000 44.5999 1.000008169 3.080423428e-05
447000 44.6999 1.000008186 3.080423428e-05
448000 44.7999 1.000008204 3.080423428e-05
449000 44.8999 1.000008222 3.080423428e-05
450000 44.9999 1.00000824 3.080423428e-05
451000 45.0999 1.000008258 3.080423428e-05
452000 45.1999 1.000008276 3.080423428e-05
453000 45.2999 1.000008293 3.080423428e-05
454000 45.3999 1.000008311 3.080423428e-05
455000 45.4999 1.000008329 3.080423428e-05
456000 45.5999 1.000008347 3.080423428e-05
457000 45.6999 1.000008365 3.080423428e-05
458000 45.7999 1.000008383 3.080423428e-05
459000 45.8999 1.0000084 3.080423428e-05
460000 45.9999 1.000008418 3.080423428e-05
461000 46.0999 1.000008436 3.080423428e-05
462000 46.1999 1.000008454 3.080423428e-05
463000 46.2999 1.000008472 3.080423428e-05
464000 46.3999 1.00000849 3.080423428e-05
465000 46.4999 1.000008507 3.080423428e-05
466000 46.5999 1.000008525 3.080423428e-05
467000 46.6999 1.000008543 3.080423428e-05
468000 46.7999 1.000008561 3.080423428e-05
469000 46.8999 1.000008579 3.080423428e-05
470000 46.9999 1.000008597 3.080423428e-05
471000 47.0999 1.000008614 3.080423428e-05
472000 47.1999 1.000008632 3.080423428e-05
473000 47.2999 1.00000865 3.080423428e-05
474000 47.3999 1.000008668 3.080423428e-05
475000 47.4999 1.000008686 3.080423428e-05
476000 47.5999 1.000008704 3.080423428e-05
477000 47.6999 1.000008721 3.080423428e-05
478000 47.7999 1.000008739 3.080423428e-05
479000 47.8999 1.000008757 3.080423428e-05
480000 47.9999 1.000008775 3.080423428e-05
481000 48.0999 1.000008793 3.080423428e-05
482000 48.1999 1.000008811 3.080423428e-05
483000 48.2999 1.000008828 3.080423428e-05
484000 48.3999 1.000008846 3.080423428e-05
485000 48.4999 1.000008864 3.080423428e-05
486000 48.5999 1.000008882 3.080423428e-05
487000 48.6999 1.0000089 3.080423428e-05
488000 48.7999 1.000008918 3.080423428e-05
489000 48.8999 1.000008936 3.080423428e-05
490000 48.9999 1.000008953 3.080423428e-05
491000 49.0999 1.000008971 3.080423428e-05
492000 49.1999 1.000008989 3.080423428e-05
493000 49.2999 1.000009007 3.080423428e-05
494000 49.3999 1.000009025 3.080423428e-05
495000 49.4999 1.000009043 3.080423428e-05
496000 49.5999 1.00000906 3.080423428e-05
497000 49.6999 1.000009078 3.080423428e-05
498000 49.7999 1.000009096 3.080423428e-05
499000 49.8999 1.000009114 3.080423428e-05
500000 49.9999 1.000009132 3.080423428e-05
501000 50.0999 1.00000915 3.080423428e-05
502000 50.1999 1.000009167 3.080423428e-05
503000 50.2999 1.000009185 3.080423428e-05
504000 50.3999 1.000009203 3.080423428e-05
505000 50.4999 1.000009221 3.080423428e-05
506000 50.5999 1.000009239 3.080423428e-05
507000 50.6999 1.000009257 3.080423428e-05
508000 50.7999 1.000009274 3.080423428e-05
509000 50.8999 1.000009292 3.080423428e-05
510000 50.9999 1.00000931 3.080423428e-05
511000 51.0999 1.000009328 3.080423428e-05
512000 51.1999 1.000009346 3.080423428e-05
513000 51.2999 1.000009364 3.080423428e-05
514000 51.3999 1.000009381 3.080423428e-05
515000 51.4999 1.000009399 3.080423428e-05
516000 51.5999 1.000009417 3.080423428e-05
517000 51.6999 1.000009435 3.080423428e-05
518000 51.7999 1.000009453 3.080423428e-05
519000 51.8999 1.000009471 3.080423428e-05
520000 51.9999 1.000009488 3.080423428e-05
521000 52.0999 1.000009506 3.080423428e-05
522000 52.1999 1.000009524 3.080423428e-05
523000 52.2999 1.000009542 3.080423428e-05
524000 52.3999 1.00000956 3.080423428e-05
525000 52.4999 1.000009578 3.080423428e-05
526000 52.5999 1.000009595 3.080423428e-05
527000 52.6999 1.000009613 3.080423428e-05
528000 52.7999 1.000009631 3.080423428e-05
529000 52.8999 1.000009649 3.080423428e-05
530000 52.9999 1.000009667 3.080423428e-05
531000 53.0999 1.000009685 3.080423428e-05
532000 53.1999 1.000009702 3.080423428e-05
533000 53.2999 1.00000972 3.080423428e-05
534000 53.3999 1.000009738 3.080423428e-05
535000 53.4999 1.000009756 3.080423428e-05
536000 53.5999 1.000009774 3.080423428e-05
537000 53.6999 1.000009792 3.080423428e-05
538000 53.7999 1.000009809 3.080423428e-05
539000 53.8999 1.000009827 3.080423428e-05
540000 53.9999 1.000009845 3.080423428e-05
541000 54.0999 1.000009863 3.080423428e-05
542000 54.1999 1.000009881 3.080423428e-05
543000 54.2999 1.000009899 3.080423428e-05
544000 54.3999 1.000009916 3.080423428e-05
545000 54.4999 1.000009934 3.080423428e-05
546000 54.5999 1.000009952 3.080423428e-05
547000 54.6999 1.00000997 3.080423428e-05
548000 54.7999 1.000009988 3.080423428e-05
549000 54.8999 1.000010006 3.080423428e-05
550000 54.9999 1.000010023 3.080423428e-05
551000 55.0999 1.000010041 3.080423428e-05
552000 55.1999 1.000010059 3.080423428e-05
553000 55.2999 1.000010077 3.080423428e-05
554000 55.3999 1.000010095 3.080423428e-05
555000 55.4999 1.000010113 3.080423428e-05
556000 55.5999 1.00001013 3.080423428e-05
557000 55.6999 1.000010148 3.080423428e-05
558000 55.7999 1.000010166 3.080423428e-05
559000 55.8999 1.000010184 3.080423428e-05
560000 55.9999 1.000010202 3.080423428e-05
561000 56.0999 1.00001022 3.080423428e-05
562000 56.1999 1.000010238 3.080423428e-05
563000 56.2999 1.000010255 3.080423428e-05
564000 56.3999 1.000010273 3.080423428e-05
565000 56.4999 1.000010291 3.080423428e-05
566000 56.5999 1.000010309 3.080423428e-05
567000 56.6999 1.000010327 3.080423428e-05
568000 56.7999 1.000010345 3.080423428e-05
569000 56.8999 1.000010362 3.080423428e-05
570000 56.9999 1.00001038 3.080423428e-05
571000 57.0999 1.000010398 3.080423428e-05
572000 57.1999 1.000010416 3.080423428e-05
573000 57.2999 1.000010434 3.080423428e-05
574000 57.3999 1.000010452 3.080423428e-05
575000 57.4999 1.000010469 3.080423428e-05
576000 57.5999 1.000010487 3.080423428e-05
577000 57.6999 1.000010505 3.080423428e-05
578000 57.7999 1.000010523 3.080423428e-05
579000 57.8999 1.000010541 3.080423428e-05
580000 57.9999 1.000010559 3.080423428e-05
581000 58.0999 1.000010576 3.080423428e-05
582000 58.1999 1.000010594 3.080423428e-05
583000 58.2999 1.000010612 3.080423428e-05
584000 58.3999 1.00001063 3.080423428e-05
585000 58.4999 1.000010648 3.080423428e-05
586000 58.5999 1.000010666 3.080423428e-05
587000 58.6999 1.000010683 3.080423428e-05
588000 58.7999 1.000010701 3.080423428e-05
589000 58.8999 1.000010719 3.080423428e-05
590000 58.9999 1.000010737 3.080423428e-05
591000 59.0999 1.000010755 3.080423428e-05
592000 59.1999 1.000010773 3.080423428e-05
593000 59.2999 1.00001079 3.080423428e-05
594000 59.3999 1.000010808 3.080423428e-05
595000 59.4999 1.000010826 3.080423428e-05
596000 59.5999 1.000010844 3.080423428e-05
597000 59.6999 1.000010862 3.080423428e-05
598000 59.7999 1.00001088 3.080423428e-05
599000 59.8999 1.000010897 3.080423428e-05
600000 59.9999 1.000010915 3.080423428e-05
601000 60.0999 1.000010933 3.080423428e-05
602000 60.1999 1.000010951 3.080423428e-05
603000 60.2999 1.000010969 3.080423428e-05
604000 60.3999 1.000010987 3.080423428e-05
605000 60.4999 1.000011004 3.080423428e-05
606000 60.5999 1.000011022 3.080423428e-05
607000 60.6999 1.00001104 3.080423428e-05
608000 60.7999 1.000011058 3.080423428e-05
